"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024227","OLYMPIA AIRPORT, WA US","2001-05-27",,,"7.38"," 1206",," 1219","0.00",,,"57","68","46","    0",,"  180","  180",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-05-28",,,"8.72"," 1312",," 1311","0.20",,,"49","56","42","    0",,"  270","  240",,,,"21.9","31.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-05-29",,,"4.25"," 0705",," 0622","0.00",,,"51","62","39","    0",,"  190","  180",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-05-30",,,"4.70"," 1126",," 1105","0.00",,,"58","74","41","    0",,"  180","  220",,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-05-31",,,"4.70"," 1221",," 1130","0.00",,,"65","86","44","    0",,"  350","  350",,,,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-01",,,"9.62"," 1518",," 1519","0.03","0.0",,"51","58","43","    0",,"  270","  260",,,,"17.9","21.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-02",,,"9.17"," 1524",," 1523","0.18","0.0",,"51","58","43","    0",,"  210","  220",,,,"19.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-03",,,"4.92"," 0127",," 0238","0.00","0.0",,"53","62","43","    0",,"  200","  210",,,,"13.0","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-04",,,"4.25"," 1247",," 1332","0.00","0.0",,"50","62","37","    0",,"  170","  220",,,,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-05",,,"4.92"," 1443",," 1220","0.11","0.0",,"54","60","48","    0",,"  190","  200",,,,"15.0","17.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-06",,,"5.14"," 1349",," 1426","0.02","0.0",,"58","66","50","    0",,"  190","  210",,,,"12.1","13.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-07",,,"3.80"," 1509",," 1433","0.00","0.0",,"62","77","46","    0",,"  340","  310",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-08",,,"5.59"," 1757",," 1721","0.03","0.0",,"63","75","50","    0",,"  270","  270",,,,"15.0","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-09",,,"8.95"," 0642",," 0642","0.07","0.0",,"55","62","48","    0",,"  230","  230",,,,"17.0","21.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-10",,,"5.82"," 1115",," 1114","0.45","0.0",,"53","59","46","    0",,"  150","  150",,,,"17.0","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-11",,,"7.16"," 1810",," 1809","0.89","0.0",,"49","57","40","    0",,"  260","  250",,,,"16.1","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-12",,,"9.40"," 0800",," 0759","0.00","0.0",,"52","61","43","    0",,"  230","  240",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-13",,,"2.91"," 1723",," 1722","0.00","0.0",,"53","68","37",,,"  300","  290",,,,"13.0","15.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-14",,,"9.17"," 1427",," 1231","0.00","0.0",,"55","66","44",,,"  190","  250",,,,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-15",,,"3.36"," 2018",," 2018","0.00","0.0",,"54","66","42",,,"  310","  310",,,,"10.1","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-16",,,"4.70"," 1817",," 1440","0.00","0.0",,"55","66","44",,,"  270","  230",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-17",,,"3.80"," 1845",," 1819","0.00","0.0",,"54","69","39",,,"  230","  220",,,,"14.1","19.9",,"    1",,,,,,,,,,,,,,,,,"    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-18",,,"3.13"," 1654",," 1654","0.00","0.0",,"54","70","37",,,"   50","   40",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-19",,,"4.47"," 1957",," 1023","0.00","0.0",,"61","81","41",,,"  350","  360",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-20",,,"2.68"," 1812",," 1741","0.00","0.0",,"65","84","46","    0",,"  290","  330",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-21",,,"6.49"," 1759",," 1758","0.00","0.0",,"64","79","48","    0",,"  240","  240",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-22",,,"8.50"," 1103",," 1306","0.00","0.0",,"56","64","48","    0",,"  200","  200",,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-23",,,"5.82"," 1857",," 1634","0.00","0.0",,"55","66","43","    0",,"  240","  290",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-24",,,"6.26"," 1753",," 1732","0.18","0.0",,"50","57","42",,,"  240","  230",,,,"14.1","17.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-25",,,"4.70"," 1920",," 1512","0.00","0.0",,"55","68","42",,,"   30","  340",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-26",,,"2.91"," 1229",," 1242","0.03","0.0",,"61","72","49",,,"  340","  350",,,,"10.1","13.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-27",,,"4.47"," 2312",," 2310","0.64","0.0",,"62","67","56",,,"  210","  220",,,,"16.1","23.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-28",,,"5.14"," 0012",," 0012","0.00","0.0",,"57","66","48","    0",,"  200","  200",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-29",,,"4.25"," 1938",," 1945","0.00","0.0",,"57","73","41","    0",,"  300","  320",,,,"12.1","14.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-06-30",,,"3.80"," 2020",," 2030","0.00","0.0",,"58","73","43","    0",,"  220","  230",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-01",,,"3.36"," 1807",," 1800","0.00","0.0","0.0","57","72","42","    0",,"   40","   30",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-02",,,"4.25"," 1447",," 1423","0.00","0.0","0.0","62","80","43","    0",,"   50","   30",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-03",,,"4.47"," 1443",," 1407","0.00","0.0","0.0","66","85","46","    0",,"  340","  340",,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-04",,,"5.82"," 1832",," 1740","0.00","0.0","0.0","65","78","51","    0",,"  190","  200",,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-05",,,"4.25"," 1809",," 1644","0.00","0.0","0.0","59","69","48","    0",,"  350","   30",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-06",,,"2.91"," 1844",," 1430","0.00","0.0","0.0","58","73","42","    0",,"  300","  360",,,,"10.1","14.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-07",,,"3.58"," 1816",," 1741","0.00","0.0","0.0","60","77","42","    0",,"  300","  330",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-08",,,"3.58"," 1244",," 1414","0.00","0.0","0.0","63","80","45","    0",,"  340","  310",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-09",,,"3.58"," 1948",," 1022","0.00","0.0","0.0","68","86","49","    0",,"  350","   30",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-10",,,"4.70"," 1858",," 1625","0.00","0.0","0.0","64","78","50","    0",,"  190","  190",,,,"10.1","13.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-11",,,"3.80"," 1734",," 1408","0.00","0.0","0.0","63","79","46","    0",,"  330","   30",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-12",,,"4.70"," 1510",," 1518","0.00","0.0","0.0","61","75","47","    0",,"   30","  350",,,,"13.0","16.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-13",,,"4.47"," 1239",," 1239","0.00","0.0","0.0","57","71","43","    0",,"  160","  180",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-14",,,"4.70"," 1739",," 1738","0.00","0.0","0.0","59","73","44","    0",,"  270","  260",,,,"12.1","14.1",,"    1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-15",,,"8.28"," 0929",," 0928","0.00","0.0","0.0","55","62","48","    0",,"  210","  210",,,,"16.1","21.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-16",,,"9.40"," 1655",," 1649","0.00","0.0","0.0","56","65","47","    0",,"  230","  240",,,,"17.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-17",,,"6.93"," 1620",," 1613","0.00","0.0","0.0","58","64","51","    0",,"  240","  220",,,,"13.0","16.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-18",,,"2.91"," 1826",," 1858","0.02","0.0","0.0","62","73","51","    0",,"  280","  310",,,,"10.1","13.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-19",,,"3.58"," 1738",," 1728","0.00","0.0","0.0","59","73","44","    0",,"  290","  300",,,,"14.1","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-20",,,"4.47"," 1920",," 1920","0.00","0.0","0.0","61","71","50","    0",,"  220","  220",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-21",,,"7.38"," 1318",," 1322","0.00","0.0","0.0","60","69","50","    0",,"  200","  180",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-22",,,"3.36"," 1834",," 1834","0.00","0.0","0.0","62","75","49","    0",,"  320","  320",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-23",,,"3.36"," 1745",," 1745","0.00","0.0","0.0","66","80","51","    0",,"  330","  330",,,,"12.1","14.1",,"    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-24",,,"2.46"," 2035",," 2033","0.00","0.0","0.0","63","71","54","    0",,"  320","  320",,,,"8.1","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-25",,,"3.58"," 1738",," 1634","0.00","0.0","0.0","63","80","46",,,"  310","  290",,,,"12.1","15.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-26",,,"4.03"," 1745",," 1712","0.00","0.0","0.0","62","76","48",,,"  290","  340",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-27",,,"7.61"," 1214",," 1239","0.12","0.0","0.0","59","72","46",,,"  180","  200",,,,"16.1","21.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-28",,,"11.41"," 0634",," 0639","0.03","0.0","0.0","58","64","52",,,"  230","  230",,,,"21.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-29",,,"5.14"," 1704",," 1529","0.01","0.0","0.0","59","66","52",,,"  320","  360",,,,"8.9","12.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-30",,,"5.82"," 1728",," 1728","0.00","0.0","0.0","59","74","43",,,"  250","  240",,,,"16.1","21.0",,"    1","    1",,,,,,,,,"    1",,,,,,,"    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-07-31",,,"5.14"," 1304",," 1209","0.00","0.0","0.0","58","69","47",,,"  210","  200",,,,"10.1","0.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-01",,,"4.25"," 1330",," 1502","0.00",,,"58","72","44",,,"  220","  220",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-02",,,"6.26"," 0905",," 0904","0.03",,,"66","75","57","    0",,"  170","  170",,,,"17.0","19.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-03",,,"6.49"," 1243",," 1240","0.05",,,"64","70","57","    0",,"  170","  170",,,,"15.0","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-04",,,"4.92"," 1609",," 1516","0.00",,,"60","68","52","    0",,"  260","  220",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-05",,,"4.25"," 1337",," 1243","0.00",,,"62","75","49","    0",,"  240","  220",,,,"14.1","17.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-06",,,"3.13"," 2219",," 2219","0.01",,,"67","73","60","    0",,"  320","  320",,,,"13.0","17.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-07",,,"5.59"," 1800",," 1824","0.00",,,"67","77","56","    0",,"   40","   50",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-08",,,"6.71"," 0928",," 1825","0.00",,,"63","80","45",,,"   50","   40",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-09",,,"5.59"," 1013",," 1012","0.00",,,"69","89","49",,,"   10","   10",,,,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-10",,,"3.13"," 1728",," 1617","0.00",,,"69","91","47",,,"  340","  340",,,,"13.0","17.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-11",,,"3.58"," 1635",," 1634","0.00",,,"68","86","50",,,"   30","   50",,,,"8.9","15.0",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-12",,,"4.03"," 1912",," 1417","0.00",,,"69","88","49",,,"  330","  350",,,,"10.1","13.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-13",,,"3.13"," 1306",," 1305","0.00",,,"66","79","52",,,"   20","  360",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-14",,,"3.36"," 1518",," 1517","0.00",,,"66","80","51",,,"  360","  360",,,,"12.1","14.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-15",,,"4.47"," 2212",," 1949","0.00",,,"66","81","51",,,"  200","  180",,,,"10.1","13.0",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-16",,,"6.49"," 1258",," 1300","0.00",,,"58","69","46",,,"  240","  240",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-17",,,"3.36"," 1815",," 1815","0.00",,,"61","72","50",,,"  300","  310",,,,"12.1","13.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-18",,,"5.59"," 1625",," 1625","0.00",,,"57","72","42",,,"  280","  280",,,,"16.1","17.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-19",,,"3.36"," 1548",," 1355","0.00",,,"58","73","42",,,"  360","  280",,,,"12.1","16.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-20",,,"5.14"," 1547",," 1635","0.00",,,"57","73","41",,,"  230","  230",,,,"15.0","17.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-21",,,"8.95"," 1328",," 1348","0.77",,,"56","63","49",,,"  170","  170",,,,"19.9","25.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-22",,,"9.62"," 0720",," 0720","1.24",,,"57","64","50","    0",,"  180","  180",,,,"17.9","23.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-23",,,"6.93"," 1230",," 1228","0.18",,,"58","66","50",,,"  180","  190",,,,"19.9","25.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-24",,,"4.03"," 1132",," 0857","0.00",,,"62","73","51","    0",,"  160","  190",,,,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-25",,,"4.47"," 1236",," 1235","0.00",,,"62","77","46","    0",,"   50","   60",,,,"14.1","17.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-26",,,"2.91"," 1727",," 1708","0.00",,,"63","81","45","    0",,"  330","  320",,,,"8.9","13.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-27",,,"2.24"," 1752",," 1554","0.00",,,"63","78","47","    0",,"  330","   50",,,,"8.1","12.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-28",,,"3.58"," 1543",," 1543","0.00",,,"67","78","55","    0",,"   30","   30",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-29",,,"3.36"," 1132",," 1138","0.00",,,"65","79","50","    0",,"   40","   30",,,,"13.0","15.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-30",,,"5.37"," 1641",," 1641","0.00",,,"65","78","52","    0",,"  240","  230",,,,"13.0","15.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-08-31",,,"7.61"," 1019",," 1018","0.00",,,"64","72","56",,,"  190","  190",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-01",,,"8.05"," 0944",," 0944","0.03",,,"61","71","50",,,"  210","  200",,,,"17.0","21.0",,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-02",,,"4.03"," 1238",," 1237","0.00",,,"57","71","42",,,"  230","  230",,,,"13.0","15.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-03",,,"6.71"," 0802",," 0812","0.01",,,"61","69","53",,,"  200","  180",,,,"15.0","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-04",,,"4.92"," 1817",," 1816","0.00",,,"56","66","45",,,"  240","  250",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-05",,,"3.58"," 1717",," 1459","0.00",,,"57","68","45",,,"  260","  340",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-06",,,"2.91"," 1419",," 1418","0.00",,,"53","65","40","    0",,"  250","  240",,,,"15.0","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-07",,,"4.92"," 1341",," 1220","0.00",,,"57","70","44","    0",,"  340","  350",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-08",,,"4.70"," 1621",," 1349","0.00",,,"57","74","40","    0",,"   20","  350",,,,"12.1","17.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-09",,,"3.80"," 1052",," 1051","0.00",,,"58","75","41","    0",,"   10","   10",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-10",,,"3.13"," 1320",," 1319","0.00",,,"59","76","41","    0",,"  340","  350",,,,"10.1","14.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-11",,,"4.25"," 1411",," 1410","0.00",,,"60","77","43",,,"   30","   30",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-12",,,"4.25"," 1311",," 1302","0.00",,,"61","79","43",,,"  360","  360",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-13",,,"2.91"," 1018",," 1023","0.00",,,"63","80","45",,,"   40","   50",,,,"14.1","17.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-14",,,"2.24"," 1510",," 1443","0.00",,,"64","79","48",,,"   50","  330",,,,"8.9","12.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-15",,,"1.79"," 1208",," 1247","0.00",,,"63","78","48",,,"   40","  340",,,,"8.1","8.9",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-16",,,"3.58"," 1449",," 1448","0.00",,,"54","62","45",,,"  220","  230",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-17",,,"3.80"," 1324",," 1132","0.00",,,"55","59","51","    0",,"  330","  140",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-18",,,"2.24"," 2009",," 2011","0.00",,,"56","64","48","    0",,"  210","  210",,,,"10.1","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-19",,,"2.91"," 1333",," 1534","0.00",,,"55","67","43","    0",,"  320","  360",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-20",,,"2.68"," 1152",," 1238","0.00",,,"54","71","37","    0",,"  340","  340",,,,"8.9","13.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-21",,,"4.47"," 1230",," 1229","0.00",,,"58","67","48","    0",,"  190","  190",,,,"13.0","16.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-22",,,"2.91"," 1422",," 1330","0.00",,,"63","78","48","    0",,"  350","  330",,,,"8.1","10.1",,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-23",,,"2.01",,,,"0.00",,,,"80","49",,,"  340","  340",,,,"8.9","12.1",,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-24",,,,,,,"0.00",,,,"70","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-25",,,"5.59"," 1619",," 1615","0.25",,,"59","62","56",,,"  220","  210",,,,"13.0","16.1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2001-09-26",,,"7.16"," 0939",," 0919","0.24",,,"51","60","41",,,"  170","  170",,,,"16.1","21.0",,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
